wl,n,k
1.5411,3.8144,4.4084
1.5336,3.8059,4.4009
1.5262,3.7975,4.3935
1.5189,3.789,4.3861
1.5116,3.7804,4.3787
1.5043,3.7719,4.3713
1.497,3.7633,4.364
1.4898,3.7547,4.3567
1.4826,3.746,4.3494
1.4755,3.7374,4.3421
1.4684,3.7287,4.3349
1.4613,3.72,4.3277
1.4542,3.7112,4.3205
1.4472,3.7024,4.3133
1.4402,3.6936,4.3062
1.4333,3.6848,4.2991
1.4264,3.676,4.292
1.4195,3.6671,4.2849
1.4127,3.6582,4.2779
1.4059,3.6492,4.2708
1.3991,3.6403,4.2638
1.3923,3.6313,4.2569
1.3856,3.6223,4.2499
1.3789,3.6133,4.2429
1.3723,3.6042,4.236
1.3657,3.5952,4.2291
1.3591,3.5861,4.2222
1.3525,3.5769,4.2154
1.346,3.5678,4.2085
1.3395,3.5586,4.2017
1.3331,3.5494,4.1949
1.3266,3.5402,4.1881
1.3202,3.5309,4.1813
1.3139,3.5217,4.1746
1.3075,3.5124,4.1678
1.3012,3.5031,4.1611
1.295,3.4937,4.1544
1.2887,3.4844,4.1477
1.2825,3.475,4.141
1.2763,3.4656,4.1343
1.2702,3.4562,4.1277
1.264,3.4467,4.121
1.2579,3.4373,4.1144
1.2519,3.4278,4.1078
1.2458,3.4183,4.1012
1.2398,3.4087,4.0946
1.2339,3.3992,4.088
1.2279,3.3896,4.0814
1.222,3.38,4.0749
1.2161,3.3704,4.0683
1.2102,3.3608,4.0618
1.2044,3.3511,4.0553
1.1986,3.3414,4.0487
1.1928,3.3317,4.0422
1.1871,3.322,4.0357
1.1813,3.3123,4.0292
1.1756,3.3025,4.0227
1.17,3.2928,4.0162
1.1643,3.283,4.0098
1.1587,3.2732,4.0033
1.1531,3.2633,3.9968
1.1476,3.2535,3.9904
1.142,3.2436,3.9839
1.1365,3.2338,3.9775
1.1311,3.2239,3.971
1.1256,3.214,3.9646
1.1202,3.204,3.9581
1.1148,3.1941,3.9517
1.1094,3.1841,3.9453
1.1041,3.1741,3.9388
1.0987,3.1642,3.9324
1.0934,3.1541,3.926
1.0882,3.1441,3.9195
1.0829,3.1341,3.9131
1.0777,3.124,3.9067
1.0725,3.114,3.9002
1.0673,3.1039,3.8938
1.0622,3.0938,3.8874
1.0571,3.0837,3.8809
1.052,3.0736,3.8745
1.0469,3.0635,3.868
1.0418,3.0533,3.8616
1.0368,3.0432,3.8551
1.0318,3.033,3.8487
1.0268,3.0228,3.8422
1.0219,3.0126,3.8357
1.017,3.0025,3.8293
1.0121,2.9922,3.8228
1.0072,2.982,3.8163
1.0023,2.9718,3.8098
0.9975,2.9616,3.8033
0.99269,2.9514,3.7968
0.9879,2.9411,3.7903
0.98314,2.9309,3.7838
0.9784,2.9206,3.7773
0.97368,2.9104,3.7708
0.96898,2.9001,3.7642
0.96431,2.8898,3.7577
0.95966,2.8796,3.7511
0.95504,2.8693,3.7445
0.95043,2.859,3.7379
0.94585,2.8487,3.7314
0.94129,2.8384,3.7248
0.93675,2.8282,3.7181
0.93223,2.8179,3.7115
0.92774,2.8076,3.7049
0.92327,2.7973,3.6982
0.91881,2.787,3.6916
0.91438,2.7767,3.6849
0.90998,2.7665,3.6782
0.90559,2.7562,3.6716
0.90122,2.7459,3.6649
0.89688,2.7357,3.6581
0.89255,2.7254,3.6514
0.88825,2.7151,3.6447
0.88397,2.7049,3.6379
0.8797,2.6946,3.6312
0.87546,2.6844,3.6244
0.87124,2.6742,3.6176
0.86704,2.664,3.6108
0.86286,2.6538,3.604
0.8587,2.6436,3.5972
0.85456,2.6334,3.5903
0.85044,2.6232,3.5835
0.84634,2.6131,3.5766
0.84226,2.6029,3.5697
0.8382,2.5928,3.5628
0.83416,2.5827,3.5559
0.83013,2.5726,3.549
0.82613,2.5625,3.5421
0.82215,2.5524,3.5352
0.81819,2.5424,3.5282
0.81424,2.5323,3.5213
0.81031,2.5223,3.5143
0.80641,2.5123,3.5074
0.80252,2.5024,3.5004
0.79865,2.4924,3.4934
0.7948,2.4825,3.4864
0.79097,2.4726,3.4794
0.78715,2.4627,3.4724
0.78336,2.4528,3.4654
0.77958,2.443,3.4583
0.77582,2.4332,3.4513
0.77208,2.4234,3.4443
0.76836,2.4137,3.4372
0.76465,2.4039,3.4302
0.76097,2.3942,3.4231
0.7573,2.3846,3.4161
0.75365,2.3749,3.4091
0.75001,2.3653,3.402
0.7464,2.3557,3.395
0.7428,2.3461,3.3879
0.73922,2.3366,3.3809
0.73565,2.3271,3.3738
0.73211,2.3177,3.3668
0.72858,2.3082,3.3598
0.72506,2.2988,3.3528
0.72157,2.2895,3.3457
0.71809,2.2801,3.3387
0.71463,2.2708,3.3317
0.71118,2.2615,3.3248
0.70775,2.2523,3.3178
0.70434,2.2431,3.3108
0.70094,2.2339,3.3039
0.69756,2.2248,3.297
0.6942,2.2156,3.2901
0.69085,2.2066,3.2832
0.68752,2.1975,3.2763
0.68421,2.1885,3.2695
0.68091,2.1795,3.2627
0.67763,2.1705,3.2559
0.67436,2.1616,3.2491
0.67111,2.1527,3.2424
0.66787,2.1438,3.2356
0.66465,2.135,3.229
0.66145,2.1262,3.2223
0.65826,2.1174,3.2157
0.65508,2.1086,3.2091
0.65193,2.0999,3.2026
0.64878,2.0911,3.1961
0.64565,2.0824,3.1896
0.64254,2.0737,3.1832
0.63944,2.0651,3.1768
0.63636,2.0564,3.1705
0.63329,2.0478,3.1642
0.63024,2.0391,3.1579
0.6272,2.0305,3.1517
0.62418,2.0219,3.1455
0.62117,2.0133,3.1394
0.61817,2.0047,3.1334
0.61519,1.996,3.1274
0.61222,1.9874,3.1214
0.60927,1.9788,3.1155
0.60634,1.9702,3.1097
0.60341,1.9615,3.1038
0.6005,1.9529,3.0981
0.59761,1.9442,3.0924
0.59473,1.9355,3.0867
0.59186,1.9268,3.0812
0.589,1.9181,3.0756
0.58617,1.9093,3.0701
0.58334,1.9005,3.0647
0.58053,1.8917,3.0593
0.57773,1.8828,3.0539
0.57494,1.8739,3.0486
0.57217,1.865,3.0434
0.56941,1.856,3.0381
0.56667,1.8469,3.033
0.56393,1.8378,3.0278
0.56121,1.8286,3.0227
0.55851,1.8194,3.0177
0.55582,1.8101,3.0126
0.55314,1.8008,3.0076
0.55047,1.7913,3.0026
0.54781,1.7818,2.9977
0.54517,1.7723,2.9927
0.54254,1.7626,2.9878
0.53993,1.7529,2.9828
0.53733,1.7431,2.9779
0.53474,1.7332,2.973
0.53216,1.7232,2.9681
0.52959,1.7131,2.9631
0.52704,1.703,2.9582
0.5245,1.6928,2.9532
0.52197,1.6825,2.9482
0.51945,1.6721,2.9432
0.51695,1.6616,2.9381
0.51445,1.651,2.933
0.51197,1.6403,2.9279
0.50951,1.6296,2.9227
0.50705,1.6188,2.9175
0.5046,1.6079,2.9122
0.50217,1.5969,2.9068
0.49975,1.5858,2.9014
0.49734,1.5747,2.8959
0.49494,1.5635,2.8903
0.49256,1.5522,2.8846
0.49018,1.5409,2.8789
0.48782,1.5295,2.8731
0.48547,1.518,2.8671
0.48313,1.5065,2.8611
0.4808,1.495,2.855
0.47848,1.4834,2.8487
0.47617,1.4717,2.8424
0.47387,1.4601,2.8359
0.47159,1.4484,2.8294
0.46932,1.4366,2.8227
0.46705,1.4249,2.8159
0.4648,1.4131,2.809
0.46256,1.4013,2.802
0.46033,1.3896,2.7948
0.45811,1.3778,2.7876
0.4559,1.366,2.7802
0.4537,1.3542,2.7727
0.45152,1.3425,2.765
0.44934,1.3307,2.7573
0.44717,1.319,2.7494
0.44502,1.3073,2.7415
0.44287,1.2957,2.7334
0.44074,1.284,2.7252
0.43861,1.2725,2.7168
0.4365,1.2609,2.7084
0.43439,1.2494,2.6999
0.4323,1.238,2.6912
0.43021,1.2266,2.6824
0.42814,1.2153,2.6736
0.42607,1.2041,2.6646
0.42402,1.1929,2.6556
0.42198,1.1818,2.6464
0.41994,1.1707,2.6371
0.41792,1.1597,2.6278
0.4159,1.1488,2.6184
0.4139,1.138,2.6089
0.4119,1.1273,2.5993
0.40991,1.1166,2.5896
0.40794,1.1061,2.5798
0.40597,1.0956,2.57
0.40401,1.0852,2.5601
0.40207,1.0749,2.5501
0.40013,1.0647,2.5401
0.3982,1.0546,2.53
0.39628,1.0446,2.5199
0.39437,1.0346,2.5097
0.39247,1.0248,2.4994
0.39057,1.0151,2.4891
0.38869,1.0054,2.4787
0.38682,0.99585,2.4683
0.38495,0.98639,2.4579
0.3831,0.97703,2.4474
0.38125,0.96776,2.4369
0.37941,0.95859,2.4263
0.37758,0.94952,2.4157
0.37576,0.94053,2.4051
0.37395,0.93165,2.3944
0.37215,0.92286,2.3838
0.37035,0.91416,2.3731
0.36857,0.90556,2.3623
0.36679,0.89705,2.3516
0.36502,0.88863,2.3408
0.36326,0.8803,2.3301
0.36151,0.87207,2.3193
0.35977,0.86393,2.3085
0.35803,0.85587,2.2977
0.35631,0.84791,2.2868
0.35459,0.84003,2.276
0.35288,0.83225,2.2652
0.35118,0.82454,2.2543
0.34948,0.81693,2.2435
0.3478,0.8094,2.2327
0.34612,0.80195,2.2218
0.34445,0.79459,2.211
0.34279,0.78731,2.2001
0.34114,0.78012,2.1893
0.33949,0.773,2.1784
0.33786,0.76597,2.1676
0.33623,0.75901,2.1568
0.33461,0.75213,2.1459
0.33299,0.74533,2.1351
0.33139,0.73861,2.1243
0.32979,0.73196,2.1135
0.3282,0.72538,2.1027
0.32662,0.71888,2.092
0.32504,0.71246,2.0812
0.32348,0.7061,2.0704
0.32192,0.69982,2.0597
0.32036,0.6936,2.049
0.31882,0.68746,2.0383
0.31728,0.68139,2.0276
0.31575,0.67538,2.0169
0.31423,0.66944,2.0062
0.31272,0.66357,1.9956
0.31121,0.65776,1.9849
0.30971,0.65202,1.9743
0.30821,0.64634,1.9637
0.30673,0.64072,1.9531
0.30525,0.63517,1.9426
0.30378,0.62968,1.932
0.30231,0.62425,1.9215
0.30085,0.61888,1.911
0.2994,0.61356,1.9005
0.29796,0.60831,1.89
0.29652,0.60312,1.8795
0.29509,0.59798,1.8691
0.29367,0.5929,1.8587
0.29226,0.58788,1.8483
0.29085,0.58291,1.8379
0.28944,0.57799,1.8275
0.28805,0.57313,1.8172
0.28666,0.56833,1.8069
0.28528,0.56357,1.7966
0.2839,0.55887,1.7863
0.28253,0.55422,1.7761
0.28117,0.54963,1.7658
0.27982,0.54508,1.7556
0.27847,0.54058,1.7454
0.27712,0.53613,1.7352
0.27579,0.53173,1.7251
0.27446,0.52738,1.715
0.27313,0.52308,1.7048
0.27182,0.51882,1.6948
0.27051,0.51461,1.6847
0.2692,0.51045,1.6746
0.2679,0.50633,1.6646
0.26661,0.50226,1.6546
0.26533,0.49824,1.6446
0.26405,0.49425,1.6346
0.26278,0.49032,1.6247
0.26151,0.48642,1.6148
0.26025,0.48257,1.6049
0.25899,0.47876,1.595
0.25774,0.475,1.5851
0.2565,0.47127,1.5753
0.25526,0.46759,1.5654
0.25403,0.46395,1.5556
