wl,n
2.6092,8.5125
2.599,8.4651
2.5888,8.4182
2.5787,8.3717
2.5686,8.3258
2.5586,8.2803
2.5486,8.2352
2.5386,8.1907
2.5287,8.1467
2.5188,8.1031
2.509,8.0601
2.4991,8.0177
2.4894,7.9757
2.4797,7.9343
2.47,7.8935
2.4603,7.8532
2.4507,7.8135
2.4411,7.7743
2.4316,7.7358
2.4221,7.6978
2.4126,7.6605
2.4032,7.6238
2.3938,7.5876
2.3844,7.5521
2.3751,7.5173
2.3658,7.4831
2.3566,7.4495
2.3474,7.4166
2.3382,7.3843
2.3291,7.3527
2.32,7.3218
2.3109,7.2916
2.3019,7.2621
2.2929,7.2332
2.2839,7.2051
2.275,7.1776
2.2661,7.1509
2.2572,7.1249
2.2484,7.0996
2.2396,7.075
2.2309,7.0511
2.2221,7.0279
2.2135,7.0055
2.2048,6.9838
2.1962,6.9628
2.1876,6.9426
2.1791,6.9231
2.1705,6.9043
2.1621,6.8862
2.1536,6.8689
2.1452,6.8523
2.1368,6.8364
2.1285,6.8213
2.1201,6.8068
2.1119,6.7931
2.1036,6.7801
2.0954,6.7678
2.0872,6.7563
2.079,6.7454
2.0709,6.7352
2.0628,6.7257
2.0547,6.7169
2.0467,6.7088
2.0387,6.7013
2.0307,6.6946
2.0228,6.6885
2.0149,6.683
2.007,6.6782
1.9992,6.674
1.9914,6.6704
1.9836,6.6675
1.9758,6.6651
1.9681,6.6634
1.9604,6.6622
1.9528,6.6616
