wl,n,k
11.299,8.9696,36.842
11.361,9.0439,37.031
11.424,9.1189,37.221
11.488,9.1946,37.412
11.551,9.2711,37.604
11.615,9.3483,37.796
11.68,9.4263,37.989
11.744,9.505,38.182
11.81,9.5845,38.376
11.875,9.6647,38.571
11.941,9.7457,38.766
12.007,9.8274,38.963
12.074,9.9099,39.159
12.14,9.9932,39.357
12.208,10.077,39.555
12.275,10.162,39.754
12.343,10.248,39.953
12.412,10.334,40.154
12.481,10.422,40.354
12.55,10.51,40.556
12.619,10.598,40.758
12.689,10.688,40.961
12.76,10.779,41.164
12.83,10.87,41.368
12.901,10.962,41.573
12.973,11.055,41.778
13.045,11.149,41.985
13.117,11.244,42.191
13.19,11.339,42.399
13.263,11.435,42.607
13.336,11.533,42.815
13.41,11.631,43.025
13.485,11.73,43.234
13.559,11.829,43.445
13.635,11.93,43.656
13.71,12.031,43.868
13.786,12.134,44.081
13.863,12.237,44.294
13.939,12.341,44.507
14.017,12.446,44.722
14.094,12.552,44.937
14.172,12.659,45.152
14.251,12.767,45.369
14.33,12.876,45.586
14.409,12.985,45.803
14.489,13.096,46.021
14.57,13.207,46.24
14.65,13.32,46.459
14.732,13.433,46.679
14.813,13.547,46.899
14.895,13.662,47.121
14.978,13.778,47.342
15.061,13.895,47.565
15.144,14.013,47.787
15.228,14.132,48.011
15.313,14.252,48.235
15.398,14.373,48.46
15.483,14.495,48.685
15.569,14.618,48.911
15.655,14.742,49.137
15.742,14.866,49.364
15.829,14.992,49.591
15.917,15.119,49.82
16.005,15.246,50.048
16.094,15.375,50.277
16.183,15.505,50.507
16.272,15.636,50.737
16.363,15.767,50.968
16.453,15.9,51.2
16.545,16.034,51.432
16.636,16.168,51.664
16.728,16.304,51.897
16.821,16.441,52.131
16.914,16.579,52.365
17.008,16.717,52.599
17.102,16.857,52.834
17.197,16.998,53.07
17.292,17.14,53.306
17.388,17.283,53.543
17.485,17.427,53.78
17.582,17.572,54.018
17.679,17.718,54.256
17.777,17.865,54.494
17.876,18.013,54.733
17.975,18.162,54.973
18.074,18.312,55.213
18.174,18.464,55.454
18.275,18.616,55.695
18.376,18.77,55.936
18.478,18.924,56.178
18.581,19.08,56.421
18.684,19.236,56.664
18.787,19.394,56.907
18.891,19.553,57.151
18.996,19.712,57.395
19.101,19.873,57.64
19.207,20.035,57.885
19.314,20.198,58.13
19.421,20.363,58.376
19.528,20.528,58.623
19.637,20.694,58.87
19.745,20.862,59.117
19.855,21.03,59.365
19.965,21.2,59.613
20.076,21.37,59.861
20.187,21.542,60.11
20.299,21.715,60.359
20.411,21.889,60.609
20.524,22.064,60.859
20.638,22.24,61.109
20.752,22.418,61.36
20.867,22.596,61.611
20.983,22.775,61.863
21.099,22.956,62.115
21.216,23.138,62.367
21.334,23.32,62.62
21.452,23.504,62.873
21.571,23.689,63.126
21.691,23.875,63.38
21.811,24.063,63.634
21.932,24.251,63.888
22.053,24.44,64.143
22.175,24.631,64.398
22.298,24.822,64.653
