wl,n,k
0.27847,1.721,1.9143
0.27757,1.7209,1.9136
0.27668,1.7207,1.913
0.27579,1.7206,1.9124
0.2749,1.7203,1.9119
0.27402,1.72,1.9115
0.27313,1.7197,1.911
0.27226,1.7193,1.9107
0.27138,1.7189,1.9103
0.27051,1.7184,1.91
0.26964,1.7179,1.9098
0.26877,1.7173,1.9096
0.2679,1.7167,1.9094
0.26704,1.716,1.9093
0.26618,1.7153,1.9092
0.26533,1.7145,1.9091
0.26447,1.7136,1.9091
0.26362,1.7127,1.9091
0.26278,1.7118,1.9092
0.26193,1.7108,1.9092
0.26109,1.7097,1.9094
0.26025,1.7086,1.9095
0.25941,1.7074,1.9097
0.25858,1.7062,1.9099
0.25774,1.7049,1.9101
0.25691,1.7035,1.9104
0.25609,1.7021,1.9107
0.25526,1.7007,1.911
0.25444,1.6991,1.9114
0.25362,1.6975,1.9118
0.25281,1.6959,1.9122
0.252,1.6942,1.9126
0.25118,1.6924,1.913
0.25038,1.6906,1.9135
0.24957,1.6887,1.914
0.24877,1.6868,1.9145
0.24797,1.6847,1.915
