wl,n
0.252,3.337
0.2515,3.323
0.251,3.308
0.2505,3.294
0.25,3.279
0.2495,3.265
0.249,3.252
0.2485,3.238
0.248,3.225
0.2475,3.212
0.247,3.199
0.2465,3.187
0.246,3.174
0.2455,3.162
0.245,3.151
0.2445,3.139
0.2441,3.127
0.2436,3.116
0.2431,3.106
0.2426,3.095
0.2422,3.085
0.2417,3.075
0.2412,3.065
0.2407,3.055
0.2403,3.046
0.2398,3.037
0.2394,3.028
0.2389,3.02
0.2384,3.012
0.238,3.004
0.2375,2.996
0.2371,2.989
0.2366,2.982
0.2362,2.975
0.2357,2.968
0.2353,2.962
0.2348,2.956
0.2344,2.95
0.2339,2.945
0.2335,2.94
0.2331,2.935
0.2326,2.931
0.2322,2.927
0.2317,2.923
0.2313,2.919
0.2309,2.915
0.2305,2.912
0.23,2.909
0.2296,2.907
0.2292,2.905
0.2288,2.903
0.2283,2.901
0.2279,2.9
0.2275,2.899
0.2271,2.898
0.2267,2.898
0.2262,2.898
0.2258,2.898
0.2254,2.898
0.225,2.899
0.2246,2.899
0.2242,2.901
0.2238,2.902
0.2234,2.903
0.223,2.905
0.2226,2.907
0.2222,2.908
0.2218,2.91
0.2214,2.913
0.221,2.915
0.2206,2.917
0.2202,2.919
0.2198,2.922
0.2194,2.924
0.2191,2.926
0.2187,2.928
0.2183,2.93
0.2179,2.931
0.2175,2.933
0.2171,2.934
0.2168,2.936
0.2164,2.937
0.216,2.937
0.2156,2.937
0.2153,2.938
0.2149,2.937
0.2145,2.936
0.2141,2.936
0.2138,2.934
0.2134,2.932
0.213,2.93
0.2127,2.927
0.2123,2.924
0.2119,2.921
0.2116,2.917
0.2112,2.913
0.2109,2.908
0.2105,2.904
0.2101,2.899
0.2098,2.893
0.2094,2.888
0.2091,2.882
0.2087,2.876
0.2084,2.87
0.208,2.863
0.2077,2.857
0.2073,2.85
0.207,2.843
0.2066,2.837
0.2063,2.83
0.206,2.823
0.2056,2.816
0.2053,2.809
0.2049,2.802
0.2046,2.796
0.2043,2.789
0.2039,2.783
0.2036,2.777
0.2033,2.77
0.2029,2.763
0.2026,2.757
0.2023,2.752
0.2019,2.746
0.2016,2.74
0.2013,2.734
0.2009,2.729
0.2006,2.724
0.2003,2.719
0.2,2.713
0.1997,2.708
0.1993,2.704
0.199,2.699
0.1987,2.695
0.1984,2.69
0.1981,2.686
0.1977,2.681
0.1974,2.676
0.1971,2.673
0.1968,2.669
0.1965,2.665
0.1962,2.661
0.1959,2.657
0.1956,2.653
0.1953,2.649
0.1949,2.646
0.1946,2.642
0.1943,2.638
0.194,2.635
0.1937,2.631
0.1934,2.628
0.1931,2.624
0.1928,2.621
0.1925,2.617
0.1922,2.614
0.1919,2.611
0.1916,2.607
0.1913,2.604
0.191,2.601
0.1907,2.598
0.1905,2.595
0.1902,2.592
0.1899,2.588
0.1896,2.585
0.1893,2.582
0.189,2.579
0.1887,2.576
0.1884,2.573
0.1881,2.57
0.1879,2.567
